city,country,id,latitude,longitude,state
Kaisersesch,Deutschland,2541866.0,50.229625,7.141488,Rheinland-Pfalz
Daun,Deutschland,2139575.0,50.19906,6.82105,Rheinland-Pfalz
Augsburg,Deutschland,1572845.0,48.380632,10.931321,Bayern
Nidda,Deutschland,2611564.0,50.410062,9.0111,Hessen
Sinn,Deutschland,1570332.0,50.652583,8.325472,Hessen
Lüneburg,Deutschland,1495580.0,53.233669,10.385056,Niedersachsen
Bayreuth,Deutschland,147030.0,49.907396,11.607784,Bayern
Iserlohn,Deutschland,1367797.0,51.363675,7.618361,Nordrhein-Westfalen
Neu-Isenburg,Deutschland,2065075.0,50.050725,8.647979,Hessen
Ummanz,Deutschland,2175692.0,54.427338,13.159545,Mecklenburg-Vorpommern
Waldmünchen,Deutschland,1165705.0,49.37909,12.70712,Bayern
Stuttgart,Deutschland,846746.0,48.727588,9.140135,Baden-Württemberg
München,Deutschland,1723778.0,48.156778,11.567793,Bayern
Bremen,Deutschland,2481451.0,53.050703,8.903894,Bremen
Bremerhaven,Deutschland,1558933.0,53.53867,8.59688,Bremen
Verwaltungsverband Leintal-Frickenhofer Höhe,Deutschland,133694.0,48.862972,9.889314,Baden-Württemberg
Garching bei München,Deutschland,1970724.0,48.246214,11.620404,Bayern
Delmsen,Deutschland,749902.0,53.032526,9.70603,Niedersachsen
Düsseldorf,Deutschland,1195383.0,51.201842,6.783886,Nordrhein-Westfalen
Limburg an der Lahn,Deutschland,1876.0,50.377598,8.06352,Hessen
Feuchtwangen,Deutschland,602806.0,49.17962,10.33563,Bayern
Litschen - Złyčin,Deutschland,2205806.0,51.373227,14.404712,Sachsen
Berlin,Deutschland,407398.0,52.433324,13.202461,Berlin
Bestensee,Deutschland,1165602.0,52.24185,13.6355,Brandenburg
Berlin,Deutschland,2056306.0,52.528091,13.391272,Berlin
Weingarten,Deutschland,1666683.0,49.045014,8.526036,Baden-Württemberg
Düsseldorf,Deutschland,122400.0,51.221245,6.813433,Nordrhein-Westfalen
,,1701816.0,0.0,0.0,
Vereinbarte Verwaltungsgemeinschaft der Stadt Uhingen,Deutschland,1635068.0,48.70745,9.610119,Baden-Württemberg
Langenweißbach,Deutschland,2220623.0,50.726457,12.473886,Sachsen
Trier,Deutschland,307446.0,49.739523,6.695343,Rheinland-Pfalz
Metelen,Deutschland,2205781.0,52.145535,7.220282,Nordrhein-Westfalen
Schafflund,Deutschland,665198.0,54.812146,9.175537,Schleswig-Holstein
Heidelberg,Deutschland,1667978.0,49.389569,8.682691,Baden-Württemberg
Berlin,Deutschland,1887151.0,52.499624,13.572892,Berlin
Kaiserslautern,Deutschland,873763.0,49.432582,7.754221,Rheinland-Pfalz
Berglen,Deutschland,2231548.0,48.861941,9.469314,Baden-Württemberg
Augsburg,Deutschland,866308.0,48.33919,10.90119,Bayern
Herne,Deutschland,1958507.0,51.512936,7.179682,Nordrhein-Westfalen
Verwaltungsgemeinschaft Villingen-Schwenningen,Deutschland,865002.0,48.060264,8.457385,Baden-Württemberg
Kamsdorf,Deutschland,1167015.0,50.654923,11.373749,Thüringen
Braunschweig,Deutschland,1195937.0,52.298585,10.514085,Niedersachsen
Jülich,Deutschland,462496.0,50.929183,6.338501,Nordrhein-Westfalen
Nieder-Olm,Deutschland,1011137.0,49.894099,8.080616,Rheinland-Pfalz
Baunatal,Deutschland,747861.0,51.261101,9.425208,Hessen
Kaltenkirchen,Deutschland,1521962.0,53.824433,9.937571,Schleswig-Holstein
Marsberg,Deutschland,1684745.0,51.461527,8.852126,Nordrhein-Westfalen
Wangen im Allgäu,Deutschland,182326.0,47.683082,9.839513,Baden-Württemberg
Zwickau,Deutschland,2143057.0,50.780795,12.473822,Sachsen
Berlin,Deutschland,1108479.0,52.438276,13.287664,Berlin
Hannover,Deutschland,1822553.0,52.41454,9.643313,Niedersachsen
Gemeindeverwaltungsverband Ehingen (Donau),Deutschland,1373919.0,48.261866,9.735657,Baden-Württemberg
Plau am See,Deutschland,1341065.0,53.48385,12.283201,Mecklenburg-Vorpommern
Stuttgart,Deutschland,7395.0,48.724901,9.120356,Baden-Württemberg
Schöppingen,Deutschland,78022.0,52.088215,7.245059,Nordrhein-Westfalen
Biebergemünd,Deutschland,1715844.0,50.224207,9.273127,Hessen
Wersau,Deutschland,616102.0,49.779379,8.862208,Hessen
Aldenhoven,Deutschland,1771591.0,50.895444,6.283326,Nordrhein-Westfalen
Bonn,Deutschland,633195.0,50.741364,7.075211,Nordrhein-Westfalen
Nürnberg,Deutschland,1701316.0,49.45402,11.063524,Bayern
Salzgitter,Deutschland,2215409.0,52.14551,10.408864,Niedersachsen
Hamburg,Deutschland,2263798.0,53.54714,9.964071,Hamburg
Irschenberg,Deutschland,1629292.0,47.829777,11.907303,Bayern
Essen,Deutschland,1269179.0,51.424773,6.981664,Nordrhein-Westfalen
Dresden,Deutschland,2484939.0,51.045947,13.771298,Sachsen
Bad Neustadt an der Saale,Deutschland,630359.0,50.330269,10.218082,Bayern
Neu-Ulm,Deutschland,2011000.0,48.3856,10.032327,Bayern
Darmstadt,Deutschland,1900373.0,49.868846,8.63193,Hessen
Brühl,Deutschland,820622.0,49.389309,8.530412,Baden-Württemberg
Braunschweig,Deutschland,2467594.0,52.282839,10.520643,Niedersachsen
Dasing,Deutschland,1131689.0,48.391347,11.061734,Bayern
Hohe Börde,Deutschland,179582.0,52.174022,11.495285,Sachsen-Anhalt
Pfarrkirchen,Deutschland,515541.0,48.425024,12.941914,Bayern
Lambsheim-Heßheim,Deutschland,1552369.0,49.54317,8.30202,Rheinland-Pfalz
München,Deutschland,2608604.0,48.128192,11.590474,Bayern
Windeck,Deutschland,1218589.0,50.76482,7.523991,Nordrhein-Westfalen
Alsfeld,Deutschland,2358675.0,50.733437,9.241473,Hessen
Düsseldorf,Deutschland,1913992.0,51.227808,6.787882,Nordrhein-Westfalen
Gelsenkirchen,Deutschland,1558335.0,51.506032,7.099014,Nordrhein-Westfalen
Wetzlar,Deutschland,2015854.0,50.56669,8.50366,Hessen
Sangerhausen,Deutschland,1949641.0,51.450971,11.305148,Sachsen-Anhalt
Berlin,Deutschland,729273.0,52.547015,13.438632,Berlin
Holle,Deutschland,376748.0,52.08563,10.16002,Niedersachsen
Bensheim,Deutschland,1781463.0,49.690055,8.608829,Hessen
Buchholz in der Nordheide,Deutschland,2169675.0,53.323558,9.816161,Niedersachsen
Bremen,Deutschland,1411974.0,53.080093,8.891834,Bremen
Stuttgart,Deutschland,1131847.0,48.736309,9.224685,Baden-Württemberg
Meckenheim,Deutschland,1542665.0,50.624951,7.043251,Nordrhein-Westfalen
Malchow,Deutschland,1607320.0,53.434447,12.502475,Mecklenburg-Vorpommern
Hamburg,Deutschland,1486550.0,53.586104,10.016631,Hamburg
Huglfing (VGem),Deutschland,2431398.0,47.777351,11.130387,Bayern
Vereinbarte Verwaltungsgemeinschaft Rastatt,Deutschland,2126809.0,48.8609,8.2341,Baden-Württemberg
Verwaltungsgemeinschaft Friedrichshafen,Deutschland,54088.0,47.664956,9.428603,Baden-Württemberg
Dresden,Deutschland,865104.0,51.033194,13.783116,Sachsen
Coburg,Deutschland,1501666.0,50.269052,10.973347,Bayern
Haddeby,Deutschland,613405.0,54.487456,9.543281,Schleswig-Holstein
Hamburg,Deutschland,600479.0,53.490442,10.205254,Hamburg
Dingolfing,Deutschland,2209594.0,48.650416,12.470455,Bayern
Verwaltungsgemeinschaft Haslach im Kinzigtal,Deutschland,2565867.0,48.278449,8.080447,Baden-Württemberg
Iserlohn,Deutschland,722786.0,51.36644,7.61377,Nordrhein-Westfalen
VVG der Stadt Bad Krozingen,Deutschland,1427980.0,47.909203,7.592365,Baden-Württemberg
München,Deutschland,1548800.0,48.133863,11.602045,Bayern
Verwaltungsverband Schozach-Bottwartal,Deutschland,2500742.0,49.080317,9.307677,Baden-Württemberg
Verwaltungsgemeinschaft Sinsheim,Deutschland,1876323.0,49.233121,8.770652,Baden-Württemberg
Aichwald,Deutschland,230594.0,48.68732,9.419909,Baden-Württemberg
Hannover,Deutschland,2042900.0,52.416151,9.671535,Niedersachsen
Hennigsdorf,Deutschland,192982.0,52.65644,13.196814,Brandenburg
Bansin,Deutschland,1928103.0,53.968739,14.14855,Mecklenburg-Vorpommern
Rostock,Deutschland,2420268.0,54.117536,12.084539,Mecklenburg-Vorpommern
Freinsheim,Deutschland,1869385.0,49.512391,8.155292,Rheinland-Pfalz
Ratingen,Deutschland,1403074.0,51.331926,6.837488,Nordrhein-Westfalen
Garching bei München,Deutschland,2126504.0,48.242957,11.64649,Bayern
Fischhaus,Deutschland,2205217.0,48.655606,13.441663,Bayern
Seelze,Deutschland,252196.0,52.397246,9.638166,Niedersachsen
Schierling,Deutschland,1192157.0,48.837493,12.141315,Bayern
Düren,Deutschland,485340.0,50.8024,6.479787,Nordrhein-Westfalen
Berlin,Deutschland,520604.0,52.485901,13.394098,Berlin
Rheda-Wiedenbrück,Deutschland,408272.0,51.831173,8.219114,Nordrhein-Westfalen
Dresden,Deutschland,1880293.0,51.033227,13.783153,Sachsen
Gemeindeverwaltungsverband Bad Buchau,Deutschland,1996186.0,48.066473,9.609979,Baden-Württemberg
Lemgo,Deutschland,2215048.0,52.0322,8.90004,Nordrhein-Westfalen
Münster (Hessen),Deutschland,2602402.0,49.922457,8.855445,Hessen
Sindelfingen,Deutschland,845112.0,48.701527,8.981877,Baden-Württemberg
Bad Soden am Taunus,Deutschland,1886828.0,50.139833,8.501944,Hessen
Marburg,Deutschland,1460500.0,50.830282,8.771917,Hessen
Bottrop,Deutschland,1513695.0,51.50667,6.912038,Nordrhein-Westfalen
Aachen,Deutschland,1691925.0,50.78911,6.112223,Nordrhein-Westfalen
Gotha,Deutschland,1661169.0,50.94691,10.68929,Thüringen
Düsseldorf,Deutschland,273972.0,51.190924,6.81447,Nordrhein-Westfalen
Memmingerberg,Deutschland,1984092.0,47.990151,10.230154,Bayern
Schkeuditz,Deutschland,1554028.0,51.401625,12.181591,Sachsen
Heidelberg,Deutschland,2423595.0,49.40278,8.72926,Baden-Württemberg
Gemarkung Remscheid,Deutschland,175508.0,51.168915,7.212252,Nordrhein-Westfalen
Feldgeding,Deutschland,1458594.0,48.23858,11.35377,Bayern
Berlin,Deutschland,1225193.0,52.477556,13.427303,Berlin
Renningen,Deutschland,1397182.0,48.77616,8.94196,Baden-Württemberg
Rüsselsheim am Main,Deutschland,742784.0,49.978921,8.431575,Hessen
Wolfsburg,Deutschland,2044794.0,52.447002,10.785374,Niedersachsen
Sonthofen,Deutschland,630375.0,47.522358,10.281639,Bayern
Hohenwestedt,Deutschland,1602013.0,54.0863,9.65651,Schleswig-Holstein
Hamburg,Deutschland,560554.0,53.559702,9.882947,Hamburg
Hamburg,Deutschland,1189432.0,53.588154,10.093918,Hamburg
Eisenach,Deutschland,1644617.0,50.992684,10.340694,Thüringen
Bernried am Starnberger See,Deutschland,1955523.0,47.867468,11.291866,Bayern
Magdeburg,Deutschland,1976741.0,52.139051,11.652028,Sachsen-Anhalt
Waldkirchen,Deutschland,733805.0,48.720975,13.605024,Bayern
Worpswede,Deutschland,1914844.0,53.221042,8.928526,Niedersachsen
Wolfsburg,Deutschland,1560803.0,52.430736,10.76117,Niedersachsen
Leipzig,Deutschland,325690.0,51.411454,12.437604,Sachsen
Lennestadt,Deutschland,485590.0,51.110179,8.064873,Nordrhein-Westfalen
Wiesbaden,Deutschland,369848.0,50.058961,8.333613,Hessen
Gersthofen,Deutschland,1459177.0,48.425001,10.875324,Bayern
Hamburg,Deutschland,653420.0,53.591702,9.872562,Hamburg
Hamburg,Deutschland,1252347.0,53.559628,9.980146,Hamburg
Reutlingen,Deutschland,2223759.0,48.49734,9.18768,Baden-Württemberg
Verwaltungsgemeinschaft Wiesloch,Deutschland,1813263.0,49.30422,8.707207,Baden-Württemberg
Leer (Ostfriesland),Deutschland,1593094.0,53.221927,7.434697,Niedersachsen
Clausthal-Zellerfeld,Deutschland,633817.0,51.807046,10.336381,Niedersachsen
Wörth an der Donau (VGem),Deutschland,1285887.0,49.00215,12.36504,Bayern
Siegenburg (VGem),Deutschland,1687580.0,48.728371,11.89749,Bayern
Kiel,Deutschland,1987605.0,54.340961,10.123236,Schleswig-Holstein
Nordhorn,Deutschland,2241906.0,52.400489,7.076605,Niedersachsen
Schortens,Deutschland,76496.0,53.537503,7.967354,Niedersachsen
Bünde,Deutschland,1561588.0,52.195595,8.585225,Nordrhein-Westfalen
Berlin,Deutschland,2173612.0,52.513271,13.464157,Berlin
Wolfsburg,Deutschland,603091.0,52.416656,10.783389,Niedersachsen
Donauwörth,Deutschland,1836334.0,48.709535,10.772727,Bayern
Hamburg,Deutschland,1923936.0,53.59704,10.00201,Hamburg
Saarbrücken,Deutschland,1956054.0,49.237176,6.960199,Saarland
Ludwigshafen am Rhein,Deutschland,1602685.0,49.472438,8.443548,Rheinland-Pfalz
Duisburg,Deutschland,2000696.0,51.477295,6.794814,Nordrhein-Westfalen
Hamburg,Deutschland,1647626.0,53.484565,10.226995,Hamburg
Aken (Elbe),Deutschland,2321351.0,51.8538,12.05559,Sachsen-Anhalt
Harmering,Deutschland,784535.0,48.719042,13.277865,Bayern
,,637636.0,0.0,0.0,
Stuttgart,Deutschland,1883346.0,48.80643,9.23165,Baden-Württemberg
Hamburg,Deutschland,836396.0,53.604252,10.116337,Hamburg
Berlin,Deutschland,859435.0,52.49139,13.292882,Berlin
Schandelah,Deutschland,1412719.0,52.26765,10.68573,Niedersachsen
Stuttgart,Deutschland,286012.0,48.726501,9.202231,Baden-Württemberg
Weischlitz,Deutschland,653485.0,50.438731,12.089974,Sachsen
Würzburg,Deutschland,9852.0,49.803472,10.001732,Bayern
Herleshausen,Deutschland,1716559.0,51.006899,10.180782,Hessen
Köfering,Deutschland,404528.0,48.93296,12.20282,Bayern
Straubing,Deutschland,603208.0,48.894749,12.614736,Bayern
Bad Salzuflen,Deutschland,1563876.0,52.08549,8.74477,Nordrhein-Westfalen
Potsdam,Deutschland,552685.0,52.406384,13.052898,Brandenburg
Schwerin,Deutschland,1565943.0,53.65654,11.36797,Mecklenburg-Vorpommern
Annaberg-Buchholz,Deutschland,1674841.0,50.592644,13.012971,Sachsen
Verwaltungsgemeinschaft Tuttlingen,Deutschland,517693.0,47.971517,8.827996,Baden-Württemberg
Loreley,Deutschland,1697782.0,50.116555,7.812935,Rheinland-Pfalz
Oberhausen,Deutschland,2599744.0,51.5442,6.81589,Nordrhein-Westfalen
Remshalden,Deutschland,1634278.0,48.825521,9.301578,Baden-Württemberg
Meiningen,Deutschland,574327.0,50.554126,10.37419,Thüringen
Bergheim,Deutschland,2217799.0,50.9531,6.6421,Nordrhein-Westfalen
Dresden,Deutschland,517714.0,51.011976,13.826648,Sachsen
Bissendorf,Deutschland,1845758.0,52.237196,8.163372,Niedersachsen
Wehr,Deutschland,139266.0,47.630929,7.906309,Baden-Württemberg
Kaarst,Deutschland,1899837.0,51.221582,6.593063,Nordrhein-Westfalen
Bad Belzig,Deutschland,2285882.0,52.141744,12.583615,Brandenburg
Haar,Deutschland,1196757.0,48.116848,11.733374,Bayern
Emden,Deutschland,1592601.0,53.347941,7.163692,Niedersachsen
Meppen,Deutschland,1396193.0,52.70252,7.2873,Niedersachsen
Pocking,Deutschland,1995507.0,48.41022,13.332899,Bayern
München,Deutschland,1222939.0,48.138861,11.581028,Bayern
Berlin,Deutschland,803599.0,52.558221,13.218296,Berlin
Norderstedt,Deutschland,1424726.0,53.71555,9.99599,Schleswig-Holstein
Röbel-Müritz,Deutschland,1591869.0,53.355113,12.733687,Mecklenburg-Vorpommern
Helmstedt,Deutschland,1585374.0,52.241194,10.988522,Niedersachsen
Bad Essen,Deutschland,2200775.0,52.320194,8.343431,Niedersachsen
Stuttgart,Deutschland,720713.0,48.768848,9.1835,Baden-Württemberg
Bruckmühl,Deutschland,1521959.0,47.885659,11.93385,Bayern
Hanau,Deutschland,1561568.0,50.103384,8.918189,Hessen
Rothenburg ob der Tauber (VGem),Deutschland,96552.0,49.485715,10.212881,Bayern
Emden,Deutschland,691169.0,53.347916,7.163778,Niedersachsen
Wadern,Deutschland,837598.0,49.529547,6.898331,Saarland
Gemarkung Remscheid,Deutschland,1578053.0,51.17993,7.220539,Nordrhein-Westfalen
Bremen,Deutschland,387086.0,53.066645,8.793446,Bremen
Stuttgart,Deutschland,1825963.0,48.787586,9.234298,Baden-Württemberg
Weingartsgreuth,Deutschland,1622280.0,49.73281,10.72844,Bayern
Mainaschaff,Deutschland,1272390.0,49.983627,9.10443,Bayern
Bad Wimpfen,Deutschland,2490898.0,49.229307,9.167214,Baden-Württemberg
Hannover,Deutschland,1892627.0,52.36838,9.691825,Niedersachsen
Berlin,Deutschland,2426412.0,52.569229,13.498827,Berlin
Hamburg,Deutschland,1261227.0,53.574305,9.889348,Hamburg
,Deutschland,1563518.0,51.21729,7.216615,Nordrhein-Westfalen
Dresden,Deutschland,581118.0,51.081551,13.690912,Sachsen
Würzburg,Deutschland,1543971.0,49.79388,10.00296,Bayern
Petersberg,Deutschland,2033483.0,50.580478,9.718555,Hessen
Heidelberg,Deutschland,739546.0,49.422885,8.643081,Baden-Württemberg
Lübeck,Deutschland,1344575.0,53.86027,10.658789,Schleswig-Holstein
Vilshofen an der Donau,Deutschland,824925.0,48.630434,13.189372,Bayern
Weißenburg i. Bay.,Deutschland,385128.0,49.023789,10.958446,Bayern
Dingolfing,Deutschland,497036.0,48.644838,12.482012,Bayern
Darmstadt,Deutschland,590211.0,49.867049,8.6288,Hessen
Berlin,Deutschland,863816.0,52.539011,13.199348,Berlin
Verwaltungsgemeinschaft Offenburg,Deutschland,2120712.0,48.458022,7.942335,Baden-Württemberg
Mühltal,Deutschland,1526253.0,49.791272,8.677192,Hessen
Roding,Deutschland,2334853.0,49.208253,12.484133,Bayern
Vereinbarte Verwaltungsgemeinschaft der Stadt Bietigheim-Bissingen,Deutschland,573185.0,48.945748,9.145529,Baden-Württemberg
Sankt Augustin,Deutschland,2259204.0,50.793631,7.175794,Nordrhein-Westfalen
Rhede,Deutschland,2439146.0,51.819425,6.698575,Nordrhein-Westfalen
Schwabach,Deutschland,1278805.0,49.317978,11.012312,Bayern
Werder (Havel),Deutschland,2293861.0,52.3645,12.93706,Brandenburg
Plauen,Deutschland,1190025.0,50.538833,12.140764,Sachsen
Haltern am See,Deutschland,1471344.0,51.735926,7.28979,Nordrhein-Westfalen
Saarbrücken,Deutschland,2044827.0,49.205513,7.020785,Saarland
Sindelfingen,Deutschland,1701121.0,48.705759,8.991748,Baden-Württemberg
Hannover,Deutschland,1601928.0,52.404618,9.791718,Niedersachsen
Verwaltungsgemeinschaft Friedrichshafen,Deutschland,1613487.0,47.646453,9.50658,Baden-Württemberg
Hannover,Deutschland,836222.0,52.417074,9.653922,Niedersachsen
Hamburg,Deutschland,1223907.0,53.4638,9.9702,Hamburg
Frankfurt am Main,Deutschland,1491757.0,50.200075,8.70924,Hessen
Hamburg,Deutschland,2159191.0,53.558814,9.969323,Hamburg
Hamburg,Deutschland,2594783.0,53.575563,9.955491,Hamburg
Neustadt in Holstein,Deutschland,1132202.0,54.099977,10.794743,Schleswig-Holstein
Kaufbeuren,Deutschland,1081779.0,47.874833,10.627853,Bayern
Buchen (Odenwald),Deutschland,843368.0,49.510421,9.314437,Baden-Württemberg
Bad Pyrmont,Deutschland,2242201.0,51.991,9.257699,Niedersachsen
Aachen,Deutschland,1934025.0,50.77938,6.117263,Nordrhein-Westfalen
Bamberg,Deutschland,1607294.0,49.912254,10.898737,Bayern
Berlin,Deutschland,2319501.0,52.557914,13.218403,Berlin
Dingolfing,Deutschland,17182.0,48.65093,12.456685,Bayern
Neukeferloh,Deutschland,1756.0,48.100659,11.762172,Bayern
Wernberg-Köblitz,Deutschland,1479254.0,49.539707,12.16001,Bayern
Sauerlach,Deutschland,2168978.0,47.972302,11.655024,Bayern
Traunstein,Deutschland,2339045.0,47.8674,12.63905,Bayern
Peine,Deutschland,1668302.0,52.32029,10.22902,Niedersachsen
Werl,Deutschland,22490.0,51.551513,7.913883,Nordrhein-Westfalen
Frankfurt am Main,Deutschland,653171.0,50.141772,8.752701,Hessen
Verden (Aller),Deutschland,645455.0,52.925606,9.177594,Niedersachsen
Hövelhof,Deutschland,2448278.0,51.816354,8.662986,Nordrhein-Westfalen
Plauen,Deutschland,1569706.0,50.50499,12.212639,Sachsen
Verwaltungsgemeinschaft Brackenheim,Deutschland,616177.0,49.08183,9.06147,Baden-Württemberg
Beelitz,Deutschland,373280.0,52.235465,12.985004,Brandenburg
Kaufbeuren,Deutschland,1581428.0,47.90372,10.63826,Bayern
Grevenbroich,Deutschland,1212214.0,51.105834,6.62426,Nordrhein-Westfalen
Bochum,Deutschland,2254005.0,51.476063,7.21673,Nordrhein-Westfalen
Uslar,Deutschland,2169606.0,51.661058,9.629974,Niedersachsen
Verwaltungsgemeinschaft Bad Wildbad,Deutschland,24634.0,48.7564,8.550736,Baden-Württemberg
Warstein,Deutschland,881170.0,51.450905,8.358064,Nordrhein-Westfalen
Landsberg am Lech,Deutschland,1447564.0,48.054578,10.89109,Bayern
Zweibrücken,Deutschland,1454651.0,49.248134,7.351535,Rheinland-Pfalz
Feuchtwangen,Deutschland,629000.0,49.1888,10.337253,Bayern
Hamburg,Deutschland,1273627.0,53.55568,10.01213,Hamburg
Ingolstadt,Deutschland,155954.0,48.739164,11.437578,Bayern
Maikammer,Deutschland,2175159.0,49.298984,8.106857,Rheinland-Pfalz
Unterschleißheim,Deutschland,602958.0,48.287661,11.582163,Bayern
Wedemark,Deutschland,2104390.0,52.546532,9.744265,Niedersachsen
Berlin,Deutschland,197718.0,52.43436,13.52973,Berlin
Braunschweig,Deutschland,602265.0,52.261216,10.546943,Niedersachsen
Kassel,Deutschland,1301917.0,51.304184,9.430649,Hessen
Doberlug-Kirchhain,Deutschland,114232.0,51.61899,13.559945,Brandenburg
München,Deutschland,287044.0,48.14978,11.572373,Bayern
Berlin,Deutschland,2130678.0,52.432436,13.538316,Berlin
Burgau,Deutschland,1266921.0,48.432374,10.420773,Bayern
Lüneburg,Deutschland,2162827.0,53.257471,10.395222,Niedersachsen
Landau in der Pfalz,Deutschland,9125.0,49.196041,8.09094,Rheinland-Pfalz
Leipzig,Deutschland,2615144.0,51.362974,12.373621,Sachsen
Zwickau,Deutschland,1195709.0,50.788701,12.491703,Sachsen
Hohengebraching,Deutschland,1576331.0,48.960035,12.09357,Bayern
Roding,Deutschland,2080525.0,49.197926,12.524957,Bayern
Hamburg,Deutschland,2124700.0,53.54865,9.99697,Hamburg
Ketzin,Deutschland,1542716.0,52.476613,12.845774,Brandenburg
Krefeld,Deutschland,1189197.0,51.345331,6.536315,Nordrhein-Westfalen
Lehrte,Deutschland,683063.0,52.395663,9.972937,Niedersachsen
Stuttgart,Deutschland,859214.0,48.8308,9.14662,Baden-Württemberg
Lagerlechfeld,Deutschland,1228245.0,48.187193,10.82986,Bayern
Berlin,Deutschland,1876901.0,52.484114,13.585196,Berlin
Regensburg,Deutschland,1971187.0,49.004306,12.064259,Bayern
Lüdenscheid,Deutschland,1504245.0,51.218967,7.655518,Nordrhein-Westfalen
Doberlug-Kirchhain,Deutschland,2023985.0,51.612596,13.554675,Brandenburg
Bürstadt,Deutschland,506871.0,49.642105,8.451198,Hessen
Dresden,Deutschland,15515.0,51.061312,13.705376,Sachsen
München,Deutschland,1742596.0,48.13078,11.62365,Bayern
Stuttgart,Deutschland,1027742.0,48.77618,9.20419,Baden-Württemberg
Hamburg,Deutschland,1433207.0,53.537986,10.08271,Hamburg
Schwedt/Oder,Deutschland,1978744.0,53.081171,14.31589,Brandenburg
Berlin,Deutschland,283136.0,52.516116,13.330699,Berlin
Reutlingen,Deutschland,860278.0,48.497341,9.187652,Baden-Württemberg
Oberhausen,Deutschland,1998466.0,51.488867,6.879085,Nordrhein-Westfalen
Kelsterbach,Deutschland,1510249.0,50.0377,8.477884,Hessen
Kaiserslautern,Deutschland,154554.0,49.449952,7.77982,Rheinland-Pfalz
Hamburg,Deutschland,1589906.0,53.572448,10.020647,Hamburg
Bünde,Deutschland,1948817.0,52.202145,8.578691,Nordrhein-Westfalen
Hamm,Deutschland,1584207.0,51.690045,7.843014,Nordrhein-Westfalen
,Deutschland,600887.0,51.194442,7.154506,Nordrhein-Westfalen
Gelsenkirchen,Deutschland,438584.0,51.579409,7.109849,Nordrhein-Westfalen
Filderstadt,Deutschland,1401699.0,48.648309,9.246751,Baden-Württemberg
Gemeindeverwaltungsverband Plochingen,Deutschland,1886791.0,48.708043,9.4335,Baden-Württemberg
Kempten (Allgäu),Deutschland,542744.0,47.719621,10.313316,Bayern
Berlin,Deutschland,61016.0,52.458187,13.508562,Berlin
Preußisch Oldendorf,Deutschland,2338425.0,52.289167,8.544722,Nordrhein-Westfalen
Weiler-Simmerberg,Deutschland,1992632.0,47.586491,9.858477,Bayern
Freiburg im Breisgau,Deutschland,484316.0,48.029923,7.851177,Baden-Württemberg
München,Deutschland,1523321.0,48.182172,11.582083,Bayern
Buxtehude,Deutschland,1731908.0,53.458916,9.72216,Niedersachsen
Käswasser,Deutschland,196832.0,49.550837,11.139564,Bayern
Verden (Aller),Deutschland,1439504.0,52.923774,9.257297,Niedersachsen
Kreuzau,Deutschland,1590974.0,50.73937,6.483571,Nordrhein-Westfalen
Landau in der Pfalz,Deutschland,155598.0,49.167355,8.07292,Rheinland-Pfalz
Radeberg,Deutschland,371604.0,51.12969,13.916258,Sachsen
Berlin,Deutschland,1893010.0,52.63181,13.509598,Berlin
Hamburg,Deutschland,2132061.0,53.552528,9.979389,Hamburg
Darmstadt,Deutschland,196086.0,49.9173,8.64398,Hessen
Regensburg,Deutschland,1500440.0,48.998753,12.167935,Bayern
Vereinbarte Verwaltungsgemeinschaft der Stadt Herrenberg,Deutschland,2426413.0,48.58131,8.894978,Baden-Württemberg
Alling,Deutschland,1828493.0,48.133594,11.298768,Bayern
Neustadt an der Waldnaab,Deutschland,565417.0,49.726752,12.168248,Bayern
Verwaltungsverband Immendingen-Geisingen,Deutschland,691351.0,47.92581,8.738258,Baden-Württemberg
Gemeindeverwaltungsverband Schwieberdingen-Hemmingen,Deutschland,1655009.0,48.884324,9.088372,Baden-Württemberg
Stuttgart,Deutschland,578480.0,48.789016,9.23731,Baden-Württemberg
Schneverdingen,Deutschland,1623618.0,53.119621,9.793358,Niedersachsen
Geldern,Deutschland,858706.0,51.514023,6.328742,Nordrhein-Westfalen
Stuttgart,Deutschland,2177458.0,48.782499,9.246474,Baden-Württemberg
Magdeburg,Deutschland,785216.0,52.211084,11.670188,Sachsen-Anhalt
Verwaltungsgemeinschaft Rottenburg am Neckar,Deutschland,1597455.0,48.473405,8.935785,Baden-Württemberg
Puchheim,Deutschland,2198645.0,48.16951,11.363261,Bayern
Berlin,Deutschland,1805735.0,52.522957,13.591888,Berlin
Bremen,Deutschland,1220316.0,53.040741,8.931174,Bremen
Hamburg,Deutschland,1344806.0,53.48462,10.22699,Hamburg
Dresden,Deutschland,1343790.0,51.04614,13.729524,Sachsen
Verwaltungsgemeinschaft Neckarsulm,Deutschland,196976.0,49.201678,9.227248,Baden-Württemberg
Düren,Deutschland,901126.0,50.797367,6.45848,Nordrhein-Westfalen
Wiesbaden,Deutschland,1131996.0,50.060494,8.254156,Hessen
Viersen,Deutschland,1553929.0,51.255346,6.395696,Nordrhein-Westfalen
Stuttgart,Deutschland,2408989.0,48.725118,9.122213,Baden-Württemberg
Vereinbarte Verwaltungsgemeinschaft der Stadt Göppingen,Deutschland,1991861.0,48.694491,9.665786,Baden-Württemberg
Recklinghausen,Deutschland,1599886.0,51.570715,7.200643,Nordrhein-Westfalen
